system,report_date,section,kpi_text,status_name,status_symbol,source_file,primary_kpi
Q1C,2026-01-12,,Remote Function Call issues which require your attention have been found. See the recommendation in the following section.,YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,UI Technologies checks
Q1C,2026-01-12,,Transportation Management application relevant checks were performed successfully.Potential issues are identified and highlighted below.,RED,🔴,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,Software Change and Transport Management of A1C
Q1C,2026-01-12,,We have checked your SAP HANA environment and found some issues that                                                              might                                                                                                                              have a negative impact on your overall system stability. Review the report carefully and implement our recommendations.,RED,🔴,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-12,,SAP HANA Stability and Alerts,YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-12,,SAP HANA Database Configuration,YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-12,,SAP HANA Resource Consumption,RED,🔴,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-12,,SAP HANA Workload and Performance,YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-12,,Size and Growth,YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,Administration,YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,SAP HANA alerts have been issued for the monitored timeframe.,YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-12,,SAP HANA dumps were detected during the time period analyzed.,YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-12,,No critical issues with SAP HANA service restarts were detected.,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-12,,Check parameter settings,YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,global.ini [memorymanager],YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,Hardware Capacity
Q1C,2026-01-12,,global.ini [persistence],YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,cs_statistics_cache_invalidation_by_shrinking_tables,YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,SAP HANA workload parameters need to be adjusted.,YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-12,,default_statement_concurrency_limit,YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,There are no disk configuration issues.,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,Hardware Capacity
Q1C,2026-01-12,,Percentage of free disk space > 20%,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,Hardware Capacity
Q1C,2026-01-12,,CATALOG_BACKUP+LOG_BACKUP+TRACE,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,heiq1hhdb05,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,heiq1hhdb05,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,The allocated row store size is below the technical limit.,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,heiq1hhdb05,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,The fragmentation of the row store is not critical.,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,The number of records in column-based table partitions is not critical.,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,353.133.248,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,172.252.085,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,147.169.220,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,98.811.141,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,SEOSUBCOTX,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,75.724.096,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,55.390.746,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,SEOCOMPOTX,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,RSAU_BUF_DATA,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,47.220.589,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,heiq1hhdb05_Q1H_05,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,No CPU bottlenecks were detected.,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,Hardware Capacity
Q1C,2026-01-12,,No memory bottlenecks were detected.,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,Hardware Capacity
Q1C,2026-01-12,,The memory consumption of the SAP HANA instance exceeds 90% of the global allocation limit.,RED,🔴,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,Hardware Capacity
Q1C,2026-01-12,,The memory consumption of tables is below any critical threshold.,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,Hardware Capacity
Q1C,2026-01-12,,The memory consumption of the index server is critical.,YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,Hardware Capacity
Q1C,2026-01-12,,No problems with the delta size of column store tables were detected.,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,The trace directory contains a high number of diagnosis files or the files occupy a lot of disk space.,YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,Hardware Capacity
Q1C,2026-01-12,,Some issues for operating or administration in terms of backup/recovery have been detected.,YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,Only a lightweight consistency check is scheduled.,YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,Your license is permanent and valid.,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,Issues with the statistics server were detected.,YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,Status of the embedded Statisticsserver,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,Alerts in the Statisticsserver are not scheduled in the expected timeframe.,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,Number of tables not located on the master server,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,Number of disabled alert collectors,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,Number of disabled statistic collectors,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,Collector_Global_Table_Persistence_Statistics idle,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,Number of collectors with retention times < 42 days,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,High number of unprocessed e-Mails,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,Status of Collector HOST_CS_UNLOADS,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,Number of relevant inactive actions,YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,Number of actions with unknown state,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,Number of Statisticsserver worker threads,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,Historic thread samples save interval (s),GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,History of M_RECORD_LOCKS collected,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,Retention time for the table disk size history,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,Hardware Capacity
Q1C,2026-01-12,,Important information is available in the SAP Notes below.,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,Version of ST-PI function module: 40,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,"The gateway configuration and administration of your SAP S/4HANA system                                                           Q1C have been analyzed and areas that require your attention have been                                                              highlighted. To ensure system stability, you should implement the recommendations in the following section.",YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-12,,MetaData Cache Activation,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,Logging Configuration,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,Gateway Error Logs,YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,SAP Netwear gateway
Q1C,2026-01-12,,Important Periodic Jobs,YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,/IWBEP/R_CLEAN_UP_QRL,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,/IWBEP/SUTIL_CLEANUP,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,/IWFND/R_METERING_AGGREGATE,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,/IWFND/R_METERING_DELETE,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,/IWFND/R_SM_CLEANUP,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,/UI2/PAGE_CACHE_SYNCHRONIZE,YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,UI Technologies checks
Q1C,2026-01-12,,/UI2/PERS_EXPIRED_DELETE,YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,UI Technologies checks
Q1C,2026-01-12,,/UI5/UPD_ODATA_METADATA_CACHE,YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,UI Technologies checks
Q1C,2026-01-12,,/UIF/CLEAN_LREP,YELLOW,🟡,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,UI Technologies checks
Q1C,2026-01-12,,No major problems were found with the UI technology configuration or administration of your SAP S/4HANA system Q1C.,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-12,,SAP Fiori Cache Buster Activation,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,UI Technologies checks
Q1C,2026-01-12,,HTTP/2 Support,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,SAP Fiori Launchpad Performance - Home Page Mode,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,UI Technologies checks
Q1C,2026-01-12,,SAP Fiori Launchpad - Spaces and Pages adoption,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,UI Technologies checks
Q1C,2026-01-12,,Activated but unused ICF services in UI5 apps,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,UI Technologies checks
Q1C,2026-01-12,,icm/HTTP/support_http2,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,Home Page / Groups,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,SPACES / SPACES_ENABLE_USER,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-12,,99.6%,GREEN,🟢,EWA_Q1C~ABAP_20260112_Critical (Yellow).htm,
Q1C,2026-01-19,,"Analysis from12.01.2026Until18.01.2026Report:Q1C, ProductiveInstallation:0021277797Session:7000000093876",GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,This                                                                                                                             EarlyWatch Alert session detected issues that could potentially affect your system.Please evaluate the recommendations.,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,We found some Freight Settlement Documents' lifecycle status are inconsistent,RED,🔴,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Transport execution errors occurred during import into production,RED,🔴,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Software Change and Transport Management of A1C
Q1C,2026-01-19,,SAP Software on this system is outdated. Support with SAP Security Notes is no longer ensured.,RED,🔴,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Security
Q1C,2026-01-19,,SAP HANA database: User SYSTEM is active and valid.,RED,🔴,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-19,,"Users with critical authorizations, which allow to do anything in client 000",RED,🔴,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Security
Q1C,2026-01-19,,"Users with critical authorizations, which allow to do anything in other client(s) than 000",RED,🔴,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Security
Q1C,2026-01-19,,"Users with critical authorizations, which should not be used in production in client 000",RED,🔴,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Security
Q1C,2026-01-19,,"Users with critical authorizations, which should not be used in production in other client(s) than 000",RED,🔴,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Security
Q1C,2026-01-19,,SAP HANA database: Some issues for operating or administration in terms of data backup/recovery have been detected.,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-19,,9755  Transportation Management relevant Post Processing Framework actions are scheduled but not processed,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Software Change and Transport Management of A1C
Q1C,2026-01-19,,268  Transportation Management relevant inbound bgRFCs are in error state,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Software Change and Transport Management of A1C
Q1C,2026-01-19,,81137  Freight Order Management and 106  Freight Settlement documents are open more than one year,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Some Transportation Management relevant important Jobs are not scheduled,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Software Change and Transport Management of A1C
Q1C,2026-01-19,,1380  Transportation Management Post Processing Framework actions are in error state,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Software Change and Transport Management of A1C
Q1C,2026-01-19,,We found more than 30 ABAP dumps in your system.,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,SAP HANA database: Parameters are not set in accordance with the recommendation.,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-19,,SAP HANA database: Consistency checks are scheduled without the global consistency check.,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-19,,SAP HANA database: Few SAP HANA dumps occurred on your system.,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-19,,Readiness of your system for SAP Remote Service has not been verified by running report RTCCTOOL.,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,SAP HANA database: Users with critical privilege DATA ADMIN.,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-19,,"User SAP* does not exists in client 000, potentially allowing critical logon in the future",YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,"User SAP* does not exists in other client(s) than 000, potentially allowing critical logon in the future",YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Performance Overview Q1C,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Performance Overview A1C
Q1C,2026-01-19,,Software Change and Transport Management of Q1C,RED,🔴,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Software Change and Transport Management of A1C
Q1C,2026-01-19,,Number of Changes,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Failed Changes,RED,🔴,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Software Configuration for Q1C,RED,🔴,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Software Configuration for A1C
Q1C,2026-01-19,,SAP Application Release - Maintenance Phases,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Upgrade Planning
Q1C,2026-01-19,,Maintenance and Update Strategy for SAP Fiori Front-End Server,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Upgrade Planning
Q1C,2026-01-19,,Security Risk Due to Outdated Support Packages,RED,🔴,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Security
Q1C,2026-01-19,,Database - Maintenance Phases,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Upgrade Planning
Q1C,2026-01-19,,Operating System(s) - Maintenance Phases,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Upgrade Planning
Q1C,2026-01-19,,SAP Kernel Release,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,HANA Database Version for Q1H,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-19,,SAP System Operating Q1C,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,SAP System Operating A1C
Q1C,2026-01-19,,Availability based on Collector Protocols,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Program Errors (ABAP Dumps),YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Update Errors,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Table Reorganization,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Critical Number Ranges,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Workload Distribution Q1C,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Workload by Application Module,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,DB Load Profile,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,SAP HANA Database Q1H,RED,🔴,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-19,,SAP HANA Stability and Alerts,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-19,,SAP HANA Database Configuration,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-19,,SAP HANA Resource Consumption,RED,🔴,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-19,,SAP HANA Workload and Performance,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-19,,Size and Growth,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Administration,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Hardware Capacity,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Hardware Capacity
Q1C,2026-01-19,,SAP NetWeaver Gateway,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,SAP Netwear gateway
Q1C,2026-01-19,,MetaData Cache Activation,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Logging Configuration,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Gateway Error Logs,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,SAP Netwear gateway
Q1C,2026-01-19,,Important Periodic Jobs,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Service Data Quality and Service Readiness,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Service Data Quality and Service Readiness
Q1C,2026-01-19,,Sending EarlyWatch Alert of Q1C to SAP Backbone,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Configuring Q1C for SAP Note Assistant,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Service Preparation of Q1C,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Security,RED,🔴,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Security
Q1C,2026-01-19,,System Recommendations (HANA)*,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-19,,Maintenance Status of current SAP HANA Database Revision*,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Upgrade Planning
Q1C,2026-01-19,,SAP HANA System Privilege DATA ADMIN,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-19,,SAP HANA Password Policy*,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-19,,SAP HANA Audit Trail*,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-19,,SAP HANA SQL Trace Level*,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-19,,SAP HANA Network Settings for Internal Services*,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-19,,Activation Status and Validity of User SYSTEM,RED,🔴,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,System Recommendations (ABAP)*,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Age of Support Packages,RED,🔴,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Default Passwords of Standard Users,YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Control of the Automatic Login User SAP**,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Protection of Passwords in Database Connections*,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-19,,ABAP Password Policy,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,RFC Gateway Security*,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Security
Q1C,2026-01-19,,Message Server Security*,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Security
Q1C,2026-01-19,,"Critical authorizations, which allow to do anything",RED,🔴,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Security
Q1C,2026-01-19,,"Critical authorizations, which should not be used in production",RED,🔴,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Security
Q1C,2026-01-19,,"Critical authorizations, which should only see very limited use in production",YELLOW,🟡,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Security
Q1C,2026-01-19,,Fiori Checks for Q1C,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,UI Technologies checks
Q1C,2026-01-19,,SAP Fiori Cache Buster Activation,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,UI Technologies checks
Q1C,2026-01-19,,HTTP/2 Support,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,SAP Fiori Launchpad Performance - Home Page Mode,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,UI Technologies checks
Q1C,2026-01-19,,SAP Fiori Launchpad - Spaces and Pages adoption,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,UI Technologies checks
Q1C,2026-01-19,,Activated but unused ICF services in UI5 apps,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,UI Technologies checks
Q1C,2026-01-19,,Active Users (>400 steps),GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Fiori Users,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,UI Technologies checks
Q1C,2026-01-19,,Avg. Availability per Week,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Avg. Response Time in Dialog Task,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Performance Overview A1C
Q1C,2026-01-19,,Max. Dialog Steps per Hour,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Avg. Response Time at Peak Dialog Hour,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Performance Overview A1C
Q1C,2026-01-19,,Avg. Response Time in RFC Task,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Performance Overview A1C
Q1C,2026-01-19,,Max. Number of RFCs per Hour,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,
Q1C,2026-01-19,,Avg. RFC Response Time at Peak Hour,GREEN,🟢,EWA_Q1C~ABAP_20260119_Critical (Yellow).htm,Performance Overview A1C
