system,report_date,section,kpi_text,status_name,status_symbol,source_file,primary_kpi
A1C,2025-11-18,,Switch on digital content verification,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Allow Online data collectors,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Addon ST-PI 740,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Collectors and TCOLL,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,EWAlert setup,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,SAP note 3482369 for DVM,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,We have listed recommendations concerning the current  software configuration on your system.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Software Configuration for A1C
A1C,2025-11-18,,SAP S/4HANA 2023,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,Mainstream / Extended maintenance offered by SAP is available for the next 18 months or longer.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Upgrade Planning
A1C,2025-11-18,,Mainstream / Extended maintenance offered by SAP will end in 6 to 18 months.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Upgrade Planning
A1C,2025-11-18,,Mainstream / Extended maintenance offered by SAP has expired or will expire in the next 6 months.,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Upgrade Planning
A1C,2025-11-18,,SAP Fiori FES 2023 for S/4HANA,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,1.120.27,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Maintenance Status of current SAP HANA Database Revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Upgrade Planning
A1C,2025-11-18,,Maintenance Status of current SAP HANA Database Revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Upgrade Planning
A1C,2025-11-18,,Maintenance Status of current SAP HANA Database Revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Upgrade Planning
A1C,2025-11-18,,Maintenance Status of current SAP HANA Database Revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Upgrade Planning
A1C,2025-11-18,,Age of Support Packages,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,SAP HANA Database 2.0,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SUSE Linux Enterprise Server 15 (x86_64),GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,2.00.087.000,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,2.00.087.000,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,2.00.087.000,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,2.00.087.000,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,2  Instances,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,heia1caas09z3_A1C_09,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,heia1cpas06z1_A1C_06,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,We have checked your system for potential CPU or memory bottlenecks and                                                           found that the hardware of your servers is sufficient for the current workload.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,heia1cpas06z1,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,heia1caas09z3,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,The number of work processes creating database load in parallel is not significantly high.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,The performance of your system was analyzed with respect to the average                                                           response times and total workload. We did not detect any major problems that could affect the performance of your system.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Performance Overview A1C
A1C,2025-11-18,,122.925,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,388.799,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,The daily operation of your system was analyzed. We detected some problems that may impair system operation and stability.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Availability based on Collector Protocols,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Program Errors (ABAP Dumps),YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Update Errors,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Table Reorganization,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Critical Number Ranges,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Critical security issues were found in your system.See the information in the following sections.,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Security
A1C,2025-11-18,,System Recommendations (HANA),YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,Maintenance Status of current SAP HANA Database Revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Upgrade Planning
A1C,2025-11-18,,SAP HANA System Privilege DATA ADMIN,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Password Policy,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Audit Trail,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA SQL Trace Level,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Network Settings for Internal Services,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Network Settings for System Replication Communication (listeninterface),GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,Activation Status and Validity of User SYSTEM,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,System Recommendations (HANA),GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,Maintenance Status of current SAP HANA Database Revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Upgrade Planning
A1C,2025-11-18,,SAP HANA System Privilege DATA ADMIN,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Password Policy,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Audit Trail,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA SQL Trace Level,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Network Settings for Internal Services,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,System Recommendations (HANA),GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,Maintenance Status of current SAP HANA Database Revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Upgrade Planning
A1C,2025-11-18,,SAP HANA System Privilege DATA ADMIN,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Password Policy,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Audit Trail,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA SQL Trace Level,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Network Settings for Internal Services,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,System Recommendations (HANA),YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,Maintenance Status of current SAP HANA Database Revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Upgrade Planning
A1C,2025-11-18,,SAP HANA System Privilege DATA ADMIN,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Password Policy,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Audit Trail,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA SQL Trace Level,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Network Settings for Internal Services,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,System Recommendations (ABAP),YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Age of Support Packages,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Default Passwords of Standard Users,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Control of the Automatic Login User SAP*,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Protection of Passwords in Database Connections,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,ABAP Password Policy,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,RFC Gateway Security,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Security
A1C,2025-11-18,,Message Server Security,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Security
A1C,2025-11-18,,"Critical authorizations, which allow to do anything",RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Security
A1C,2025-11-18,,"Critical authorizations, which should not be used in production",GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Security
A1C,2025-11-18,,"Critical authorizations, which should only see very limited use in production",YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Security
A1C,2025-11-18,,User SYSTEM is currently active and valid.,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,17.01.2024,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,05.12.2023,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,26.01.2024,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,05.12.2023,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,1.250,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,000,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,2.493,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,1.250,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,000,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,2.493,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,1.250,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Critical software change management issues were found in your system.See the information in the following sections.,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Software Change and Transport Management of A1C
A1C,2025-11-18,,Number of Changes,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Failed Changes,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of transport requests with import errors that were not resolved within one hour.,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Software Change and Transport Management of A1C
A1C,2025-11-18,,"After execution of the â€œquickâ€ consistency checks and execution of the                                                            main reconciliation report, NO issues were identified that require your attention.Please note that, due to a technical limitation in automatic data                                                                 collection,                                                                                                                        we can only identify high-level indicators, which are a general sign of further inconsistencies in financial data.",YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Financial Data Quality
A1C,2025-11-18,,Remote Function Call issues that require your attention have been found.                                                          Take action immediately to ensure optimal system performance and stability.,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,UI Technologies checks
A1C,2025-11-18,,Transportation Management application relevant checks were performed successfully.Potential issues are identified and highlighted below.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Software Change and Transport Management of A1C
A1C,2025-11-18,,We have checked your SAP HANA environment and found some issues that                                                              might have a negative impact on your overall system stability and performance. Review the report carefully and implement our        recommendations.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Stability and Alerts,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Database Configuration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Resource Consumption,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Workload and Performance,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,Size and Growth,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Administration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,SAP HANA alerts have been issued for the monitored timeframe.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,No critical issues with SAP HANA service restarts were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,Check parameter settings,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,global.ini [memorymanager],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,global.ini [persistence],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,cs_statistics_cache_invalidation_by_shrinking_tables,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,SAP HANA workload parameters are set in the recommended range.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,There are no disk configuration issues.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,Percentage of free disk space > 20%,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,CATALOG_BACKUP+DATA_BACKUP+LOG_BACKUP+TRACE,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,heia1hhdb05z1,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,heia1hhdb05z1,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,The allocated row store size is below the technical limit.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,heia1hhdb05z1,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,The fragmentation of the row store is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,The number of records in column-based table partitions is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,122.962.545,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,RSAU_BUF_DATA,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,SEOSUBCOTX,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,46.024.470,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,/HOAG/AK_VPROT_P,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,SEOCOMPOTX,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,36.107.163,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,30.503.000,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,27.291.176,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,24.708.977,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,heia1hhdb05z1_A1H_05,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,No CPU bottlenecks were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,No memory bottlenecks were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,The memory consumption of the SAP HANA instance is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,The memory consumption of tables is below any critical threshold.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,The memory consumption of the index server was not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,No problems with the delta size of column store tables were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,The trace directory contains a high number of diagnosis files or the files occupy a lot of disk space.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,Some issues for operating or administration in terms of backup/recovery have been detected.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Only a lightweight consistency check is scheduled.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Your license is permanent and valid.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Issues with the statistics server were detected.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Status of the embedded Statisticsserver,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Alerts in the Statisticsserver are not scheduled in the expected timeframe.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of tables not located on the master server,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of disabled alert collectors,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of disabled statistic collectors,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Collector_Global_Table_Persistence_Statistics idle,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of collectors with retention times < 42 days,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,High number of unprocessed e-Mails,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Status of Collector HOST_CS_UNLOADS,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of relevant inactive actions,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of actions with unknown state,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of Statisticsserver worker threads,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Historic thread samples save interval (s),GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,History of M_RECORD_LOCKS collected,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Retention time for the table disk size history,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,Important information is available in the SAP Notes below.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,We have checked your SAP HANA environment and found some issues that                                                              might                                                                                                                              have a negative impact on your overall system stability. Review the report carefully and implement our recommendations.,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Stability and Alerts,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Database Configuration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Resource Consumption,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Workload and Performance,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,Size and Growth,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Administration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,SAP HANA alerts have been issued for the monitored timeframe.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA dumps were detected during the time period analyzed.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,No critical issues with SAP HANA service restarts were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,Check parameter settings,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,global.ini [memorymanager],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,gc_unused_memory_threshold_abs,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,gc_unused_memory_threshold_rel,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,global.ini [persistence],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,global.ini | indexserver.ini [expensive_statement],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,single_thread_execution_for_partitioned_tables,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,max_cpuload_for_parallel_merge,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,(MMS<1000 or DMS>1000 or DRC>0.1*MRC or DMR>0.1*MRC),YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,indexserver.ini [session],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,indexserver.ini [sql],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,indexserver.ini [threads],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,indexserver.ini [threads],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,indexserver.ini [transaction],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,indexserver.ini [transaction],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,SAP HANA workload parameters need to be adjusted.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,default_statement_concurrency_limit,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,global.ini [memorymanager],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,global.ini [persistence],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,indexserver.ini [indexing],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,indexserver.ini [optimize_compression],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,There are no disk configuration issues.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,Percentage of free disk space > 20%,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
