system_old,report_date_old,section_old,kpi_text,status_name_old,status_symbol_old,source_file_old,system_new,report_date_new,section_new,status_name_new,status_symbol_new,source_file_new,Detail_Change
A1C,2025-11-18,17.2.1 sap hana alerts,sap hana alerts have been issued for the monitored timeframe.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,16.2.1 sap hana alerts,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.2.1 sap hana alerts,sap hana alerts have been issued for the monitored timeframe.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17.2.1 sap hana alerts,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.2.2 sap hana service restarts,no critical issues with sap hana service restarts were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,15.2.2 sap hana service restarts,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.2.2 sap hana service restarts,no critical issues with sap hana service restarts were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,16.2.3 sap hana service restarts,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.2.2 sap hana service restarts,no critical issues with sap hana service restarts were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17.2.3 sap hana service restarts,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.2.2 sap hana service restarts,no critical issues with sap hana service restarts were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,18.2.2 sap hana service restarts,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.3.1 parameter recommendation,check parameter settings,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,15.3.1 parameter recommendation,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.3.1 parameter recommendation,check parameter settings,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,16.3.1 parameter recommendation,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.3.1 parameter recommendation,check parameter settings,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17.3.1 parameter recommendation,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.3.1 parameter recommendation,check parameter settings,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,18.3.1 parameter recommendation,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.3.1 parameter recommendation,global.ini [memorymanager],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,15.3.1 parameter recommendation,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.3.1 parameter recommendation,global.ini [memorymanager],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,16.3.1 parameter recommendation,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.3.1 parameter recommendation,global.ini [memorymanager],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,16.3.2 sap hana workload management,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.3.1 parameter recommendation,global.ini [memorymanager],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17.3.1 parameter recommendation,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.3.1 parameter recommendation,global.ini [memorymanager],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,18.3.1 parameter recommendation,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.3.1 parameter recommendation,global.ini [memorymanager],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,18.3.2 sap hana workload management,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.3.1 parameter recommendation,global.ini [persistence],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,15.3.1 parameter recommendation,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.3.1 parameter recommendation,global.ini [persistence],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,16.3.1 parameter recommendation,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.3.1 parameter recommendation,global.ini [persistence],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,16.3.2 sap hana workload management,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.3.1 parameter recommendation,global.ini [persistence],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17.3.1 parameter recommendation,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.3.1 parameter recommendation,global.ini [persistence],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,18.3.1 parameter recommendation,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.3.1 parameter recommendation,global.ini [persistence],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,18.3.2 sap hana workload management,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.3.2 sap hana workload management,sap hana workload parameters need to be adjusted.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,16.3.2 sap hana workload management,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.3.2 sap hana workload management,sap hana workload parameters need to be adjusted.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17.3.2 sap hana workload management,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.3.2 sap hana workload management,sap hana workload parameters need to be adjusted.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,18.3.2 sap hana workload management,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.3.2 sap hana workload management,default_statement_concurrency_limit,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,16.3.2 sap hana workload management,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.3.2 sap hana workload management,default_statement_concurrency_limit,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17.3.2 sap hana workload management,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.3.2 sap hana workload management,default_statement_concurrency_limit,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,18.3.2 sap hana workload management,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.3.3 disk configuration,there are no disk configuration issues.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,15.3.3 disk configuration,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.3.3 disk configuration,there are no disk configuration issues.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,16.3.3 disk configuration,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.3.3 disk configuration,there are no disk configuration issues.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17.3.3 disk configuration,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.3.3 disk configuration,there are no disk configuration issues.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,18.3.3 disk configuration,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.4.1 disk usage,percentage of free disk space > 20%,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,15.4.1 disk usage,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.4.1 disk usage,percentage of free disk space > 20%,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,16.4.1 disk usage,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.4.1 disk usage,percentage of free disk space > 20%,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17.4.1 disk usage,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.4.1 disk usage,percentage of free disk space > 20%,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,18.4.1 disk usage,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.4.1 disk usage,catalog_backup+log_backup+trace,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,16.4.1 disk usage,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.4.1 disk usage,catalog_backup+log_backup+trace,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17.4.1 disk usage,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.4.1 disk usage,catalog_backup+log_backup+trace,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,18.4.1 disk usage,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.4.1 disk usage,heiq1hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17.4.1 disk usage,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.4.1 disk usage,heiq1hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17.4.1 disk usage,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.4.1 disk usage,heiq1hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,row store size,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.4.1 disk usage,heiq1hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17.4.1 disk usage,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.4.1 disk usage,heiq1hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17.4.1 disk usage,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.4.1 disk usage,heiq1hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,row store size,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,row store size,the allocated row store size is below the technical limit.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,row store size,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,row store size,the allocated row store size is below the technical limit.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,row store size,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,row store size,the allocated row store size is below the technical limit.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,row store size,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,row store size,the allocated row store size is below the technical limit.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,row store size,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,row store size,heiq1hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17.4.1 disk usage,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,row store size,heiq1hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17.4.1 disk usage,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,row store size,heiq1hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,row store size,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,row store fragmentation,the fragmentation of the row store is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,row store fragmentation,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,row store fragmentation,the fragmentation of the row store is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,row store fragmentation,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,row store fragmentation,the fragmentation of the row store is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,row store fragmentation,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,row store fragmentation,the fragmentation of the row store is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,row store fragmentation,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,largest non-partitioned column tables (records),the number of records in column-based table partitions is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,largest non-partitioned column tables (records),GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,largest non-partitioned column tables (records),the number of records in column-based table partitions is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,largest non-partitioned column tables (records),GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,largest non-partitioned column tables (records),the number of records in column-based table partitions is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,largest non-partitioned column tables (records),GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,largest non-partitioned column tables (records),the number of records in column-based table partitions is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,largest non-partitioned column tables (records),GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,largest non-partitioned column tables (records),seosubcotx,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,largest non-partitioned column tables (records),GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,largest non-partitioned column tables (records),seosubcotx,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,largest non-partitioned column tables (records),GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,largest non-partitioned column tables (records),seosubcotx,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,largest non-partitioned column tables (records),GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,largest non-partitioned column tables (records),seosubcotx,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,largest non-partitioned column tables (records),GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,largest non-partitioned column tables (records),seocompotx,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,largest non-partitioned column tables (records),GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,largest non-partitioned column tables (records),seocompotx,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,largest non-partitioned column tables (records),GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,largest non-partitioned column tables (records),seocompotx,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,largest non-partitioned column tables (records),GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,largest non-partitioned column tables (records),seocompotx,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,largest non-partitioned column tables (records),GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,largest non-partitioned column tables (records),rsau_buf_data,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,largest non-partitioned column tables (records),GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,largest non-partitioned column tables (records),rsau_buf_data,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,largest non-partitioned column tables (records),GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,largest non-partitioned column tables (records),rsau_buf_data,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,largest non-partitioned column tables (records),GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.5 sap hana resource consumption,heiq1hhdb05_q1h_05,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17.5 sap hana resource consumption,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,cpu usage of sap hana server,no cpu bottlenecks were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,cpu usage of sap hana server,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,cpu usage of sap hana server,no cpu bottlenecks were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,cpu usage of sap hana server,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,cpu usage of sap hana server,no cpu bottlenecks were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,cpu usage of sap hana server,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,cpu usage of sap hana server,no cpu bottlenecks were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,cpu usage of sap hana server,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,memory usage of sap hana server,no memory bottlenecks were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,memory usage of sap hana server,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,memory usage of sap hana server,no memory bottlenecks were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,memory usage of sap hana server,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,memory usage of sap hana server,no memory bottlenecks were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,memory usage of sap hana server,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,memory usage of sap hana server,no memory bottlenecks were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,memory usage of sap hana server,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,memory usage of sap hana instance,the memory consumption of the sap hana instance is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,memory usage of sap hana instance,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,memory usage of sap hana instance,the memory consumption of the sap hana instance is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,memory usage of sap hana instance,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,memory usage of sap hana instance,the memory consumption of the sap hana instance is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,memory usage of sap hana instance,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,memory usage of sap hana instance,the memory consumption of the sap hana instance is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,memory usage of sap hana instance,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,memory allocation of tables,the memory consumption of tables is below any critical threshold.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,memory allocation of tables,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,memory allocation of tables,the memory consumption of tables is below any critical threshold.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,memory allocation of tables,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,memory allocation of tables,the memory consumption of tables is below any critical threshold.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,memory allocation of tables,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,memory allocation of tables,the memory consumption of tables is below any critical threshold.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,memory allocation of tables,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,memory consumption of indexserver,the memory consumption of the index server was not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,memory consumption of indexserver,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,column tables with largest delta stores,no problems with the delta size of column store tables were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,column tables with largest delta stores,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,column tables with largest delta stores,no problems with the delta size of column store tables were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,column tables with largest delta stores,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,column tables with largest delta stores,no problems with the delta size of column store tables were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,column tables with largest delta stores,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,column tables with largest delta stores,no problems with the delta size of column store tables were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,column tables with largest delta stores,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.7.1 diagnosis files,the number and size of diagnosis files is uncritical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,16.7.1 diagnosis files,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.7.1 diagnosis files,the number and size of diagnosis files is uncritical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17.7.1 diagnosis files,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.7.1 diagnosis files,the number and size of diagnosis files is uncritical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,18.7.1 diagnosis files,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,17.7.2 backup and recovery,some issues for operating or administration in terms of backup/recovery have been detected.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,15.7.2 backup and recovery,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
